Date,Open,High,Low,Close,Adj Close,Volume
2019-02-06,360.369995,365.750000,352.959991,358.920013,358.920013,501500
2019-02-07,354.579987,361.500000,345.390015,358.200012,358.200012,332200
2019-02-08,351.190002,353.269989,338.950012,347.820007,347.820007,908100
2019-02-11,350.000000,355.109985,346.989990,350.829987,350.829987,559900
2019-02-12,354.380005,367.609985,351.510010,364.000000,364.000000,526900
2019-02-13,365.029999,367.859985,357.540009,360.570007,360.570007,228200
2019-02-14,357.000000,364.559998,356.000000,359.839996,359.839996,373600
2019-02-15,364.190002,365.559998,360.010010,363.100006,363.100006,243200
2019-02-19,362.609985,370.890015,361.390015,367.209991,367.209991,488900
2019-02-20,367.350006,372.480011,363.170013,368.339996,368.339996,399200
2019-02-21,367.000000,368.880005,358.070007,364.980011,364.980011,427100
2019-02-22,367.170013,374.309998,366.260010,374.059998,374.059998,304700
2019-02-25,375.230011,382.839996,373.850006,375.089996,375.089996,548300
2019-02-26,372.000000,374.920013,362.510010,369.489990,369.489990,781200
2019-02-27,408.000000,452.429993,405.010010,446.679993,446.679993,2625300
2019-02-28,444.179993,462.070007,443.450012,458.790009,458.790009,1136500
2019-03-01,461.750000,474.839996,447.000000,451.640015,451.640015,1408300
2019-03-04,455.880005,465.000000,449.679993,463.799988,463.799988,724700
2019-03-05,469.709991,478.600006,461.959991,467.769989,467.769989,705400
2019-03-06,466.600006,469.079987,457.160004,461.529999,461.529999,448100
2019-03-07,460.000000,462.100006,446.579987,451.149994,451.149994,1317200
2019-03-08,436.450012,450.149994,436.450012,449.589996,449.589996,588300
2019-03-11,455.230011,483.750000,450.850006,481.109985,481.109985,1142800
2019-03-12,481.489990,484.429993,472.160004,483.480011,483.480011,1488500
2019-03-13,489.600006,514.900024,488.000000,507.929993,507.929993,3285300
2019-03-14,503.359985,506.799988,491.760010,493.790009,493.790009,1063900
2019-03-15,486.309998,495.000000,482.040009,488.730011,488.730011,1120800
2019-03-18,490.000000,494.399994,479.000000,484.970001,484.970001,885700
2019-03-19,483.299988,491.769989,479.000000,482.359985,482.359985,687500
2019-03-20,484.859985,500.589996,482.839996,497.950012,497.950012,760800
2019-03-21,496.250000,506.320007,493.700012,504.480011,504.480011,463400
2019-03-22,499.279999,503.559998,489.369995,497.369995,497.369995,702900
2019-03-25,497.200012,501.029999,489.829987,491.299988,491.299988,402400
2019-03-26,497.320007,501.369995,490.459991,493.899994,493.899994,489400
2019-03-27,490.010010,498.630005,479.130005,484.940002,484.940002,634600
2019-03-28,497.160004,504.200012,488.350006,497.149994,497.149994,553000
2019-03-29,503.109985,511.489990,498.140015,507.730011,507.730011,389500
2019-04-01,516.280029,525.900024,514.950012,518.109985,518.109985,648000
2019-04-02,517.020020,521.549988,508.320007,509.989990,509.989990,575800
2019-04-03,522.549988,527.090027,507.700012,508.579987,508.579987,775000
2019-04-04,508.549988,508.790009,490.869995,501.480011,501.480011,708200
2019-04-05,511.700012,511.700012,498.440002,502.850006,502.850006,391200
2019-04-08,503.839996,506.839996,496.619995,506.500000,506.500000,210900
2019-04-09,500.739990,510.000000,500.739990,505.179993,505.179993,240200
2019-04-10,507.119995,516.909973,504.709991,514.340027,514.340027,348000
2019-04-11,507.000000,510.500000,499.190002,503.730011,503.730011,387300
2019-04-12,505.459991,509.089996,503.320007,504.519989,504.519989,358200
2019-04-15,503.029999,516.390015,502.690002,513.679993,513.679993,496400
2019-04-16,515.049988,518.580017,498.000000,501.959991,501.959991,469600
2019-04-17,499.320007,503.459991,486.690002,498.380005,498.380005,502300
2019-04-18,490.239990,493.790009,477.029999,492.000000,492.000000,663600
2019-04-22,490.799988,495.100006,488.000000,490.769989,490.769989,432700
